6.14248,5.98905e+06
6.17951,4.46932e+06
6.27009,2.80977e+06
6.38565,1.80268e+06
6.48689,1.02448e+06
6.64717,631375
6.67878,443444
6.9445,190069
7.16836,100692
7.53699,45869.7
7.79061,31280.8
8.15168,16916.4
8.63543,9338.25
9.18145,4803.61
9.85954,2847.08
10.9448,1325.52
12.3001,592.908
13.605,337.792
15.1981,204.528
17.1046,134.288
19.1787,83.8197
21.3474,60.8626
23.9387,47.4407
26.7781,35.8726
29.4793,29.9938
