0.839956,-39.744
0.833655,-39.71
0.826545,-39.664
0.82332,-39.65
0.813134,-39.5953
0.810825,-39.59
0.799724,-39.5586
0.786313,-39.55
0.782654,-39.53
0.776097,-39.47
0.772902,-39.4389
0.767439,-39.41
0.760688,-39.35
0.759491,-39.3364
0.755489,-39.35
0.751542,-39.41
0.751581,-39.47
0.752598,-39.53
0.754052,-39.59
0.755775,-39.65
0.757702,-39.71
0.759491,-39.7605
0.760033,-39.77
0.763519,-39.83
0.766774,-39.89
0.769953,-39.95
0.772902,-40.0052
0.773239,-40.01
0.777535,-40.07
0.781626,-40.13
0.785643,-40.19
0.786313,-40.1997
0.789567,-40.25
0.793604,-40.31
0.797799,-40.37
0.799724,-40.3964
0.802091,-40.43
0.806534,-40.49
0.811206,-40.55
0.813134,-40.5737
0.816129,-40.61
0.821288,-40.67
0.826545,-40.7283
0.826705,-40.73
0.832491,-40.79
0.838517,-40.85
0.839956,-40.8639
0.844974,-40.91
0.851712,-40.97
0.853367,-40.9844
0.858946,-41.03
0.866483,-41.09
0.866778,-41.0923
0.874723,-41.15
0.880189,-41.1894
0.883238,-41.21
0.892359,-41.27
0.8936,-41.278
0.902222,-41.33
0.907011,-41.3585
0.912737,-41.39
0.920422,-41.4319
0.924021,-41.45
0.933833,-41.499
0.936227,-41.51
0.947244,-41.5604
0.94954,-41.57
0.960654,-41.6165
0.964187,-41.63
0.974065,-41.6677
0.980439,-41.69
0.987476,-41.7146
0.998632,-41.75
1.00089,-41.7572
1.0143,-41.7957
1.01977,-41.81
1.02771,-41.8307
1.04112,-41.8624
1.04476,-41.87
1.05453,-41.8905
1.06794,-41.9157
1.0765,-41.93
1.08135,-41.9381
1.09476,-41.9574
1.10817,-41.9742
1.12159,-41.9886
1.12323,-41.99
1.135,-42.0002
1.14841,-42.0094
1.16182,-42.0162
1.17523,-42.0207
1.18864,-42.0225
1.20205,-42.0222
1.21546,-42.0193
1.22887,-42.0138
1.24228,-42.005
1.25569,-41.9939
1.25933,-41.99
1.26911,-41.9774
1.28252,-41.955
1.29462,-41.93
1.29593,-41.9262
1.30934,-41.8778
1.3111,-41.87
1.31721,-41.81
1.31623,-41.75
1.30973,-41.69
1.30934,-41.688
1.29914,-41.63
1.29593,-41.6175
1.28523,-41.57
1.28252,-41.5607
1.26938,-41.51
1.26911,-41.5092
1.25569,-41.4649
1.2516,-41.45
1.24228,-41.4225
1.23285,-41.39
1.22887,-41.3786
1.21546,-41.3361
1.21369,-41.33
1.20205,-41.2962
1.19415,-41.27
1.18864,-41.2543
1.17523,-41.2115
1.17481,-41.21
1.16182,-41.1711
1.15553,-41.15
1.14841,-41.1289
1.13666,-41.09
1.135,-41.0851
1.12159,-41.0421
1.11815,-41.03
1.10817,-40.9983
1.10018,-40.97
1.09476,-40.9526
1.0828,-40.91
1.08135,-40.9052
1.06794,-40.8576
1.06595,-40.85
1.05453,-40.8093
1.04959,-40.79
1.04112,-40.759
1.03385,-40.73
1.02771,-40.7068
1.01871,-40.67
1.0143,-40.6527
1.00414,-40.61
1.00089,-40.5968
0.990099,-40.55
0.987476,-40.5389
0.976532,-40.49
0.974065,-40.4791
0.963437,-40.43
0.960654,-40.4172
0.950789,-40.37
0.947244,-40.3529
0.938575,-40.31
0.933833,-40.286
0.926789,-40.25
0.920422,-40.2162
0.915445,-40.19
0.907011,-40.1432
0.904583,-40.13
0.894122,-40.07
0.8936,-40.0669
0.883483,-40.01
0.880189,-39.9899
0.873222,-39.95
0.866778,-39.9091
0.863438,-39.89
0.854027,-39.83
0.853367,-39.8256
0.843806,-39.77
0.839956,-39.744
