0.99763116,2.2266312
1.0772173,0.9747228
1.1631525,0.48168033
1.2559432,0.22083695
1.3561363,0.082528979
1.4643223,0.034291279
1.5811388,0.017876415
1.7072744,0.0098912148
1.8434725,0.0062025948
1.9905359,0.0041621798
2.1493312,0.0029157798
2.3207944,0.0020631305
2.5059362,0.0014972874
2.7058476,0.0011226466
2.9217071,0.00087196584
3.1547867,0.00069807895
3.4064603,0.00055122166
3.6782113,0.00045114462
3.9716412,0.00037627516
4.2884795,0.00030689876
4.6305936,0.00022871709
5,0.00015003793
5.3988758,9.0555062e-05
5.829572,5.7488982e-05
6.2946271,3.8055536e-05
6.796782,2.695271e-05
7.3389963,2.0397907e-05
7.924466,1.5187885e-05
8.5566415,1.17703e-05
9.239249,9.5577962e-06
9.9763116,8.1260096e-06
10.772173,7.103587e-06
11.631525,5.8956712e-06
12.559432,5.0097174e-06
13.561363,4.2924326e-06
14.643223,3.6785655e-06
15.811388,2.8624086e-06
17.072744,2.3166397e-06
18.434725,1.9609508e-06
19.905359,1.7194278e-06
21.493312,1.4734072e-06
23.207944,1.2746201e-06
25.059362,1.1255042e-06
27.058476,1.0099081e-06
29.217071,9.3225674e-07
31.547867,8.6537494e-07
34.064603,8.2231389e-07
36.782113,7.9282535e-07
39.716412,7.7140243e-07
42.884795,7.5227513e-07
46.305936,7.4923554e-07
50,7.5310726e-07
53.988758,7.6336926e-07
