4.0000,3.7700e-39
4.2500,1.1500e-39
4.5000,4.9000e-40
4.7500,3.0300e-40
5.0000,1.7400e-40
5.5000,7.4100e-41
6.0000,4.0600e-41
6.5000,2.5500e-41
7.0000,1.8200e-41
8.0000,1.1400e-41
9.0000,8.2900e-42
10.0000,6.3800e-42
11.0000,5.3800e-42
12.0000,4.5800e-42
14.0000,3.4900e-42
16.0000,3.0000e-42
20.0000,2.6900e-42
