34.9643845367,13.7110528679,103.068326737,0.133028771321
13.0804214525,2.73764276862,42.9430354846,0.0637505648524
30.1891165829,7.76712732983,96.4551180059,0.0805258185403
3.2815331316,1.29012507963,9.66729535947,0.133452535757
28.8297830963,6.95864765024,92.9529597464,0.0748620341861
23.1400128078,6.77976908827,72.4183799246,0.0936194526214
3.39091665387,1.14147964168,10.3408576591,0.110385393486
3.94348645687,0.96108060801,12.6976454253,0.0756896712596
5.24132951498,1.32847443044,16.7829153194,0.0791563566375
5.05849643946,2.01638944387,14.851475969,0.135770306472
28.4540724754,10.9274589787,84.2999276499,0.129625959159
5.17938689709,1.0767381345,17.0172627781,0.0632732859889
8.00551206827,1.69400580633,26.2481775065,0.0645380352944
19.8797949505,2.92734026384,67.5263276804,0.0433510952602
8.68588920116,4.09439842772,24.3426139265,0.168198799032
60.3844517326,28.5769577522,169.02380625,0.169070608374
25.5456121922,6.90683044195,81.0059884799,0.0852632079623
13.4766522932,4.12555156088,41.8516368979,0.098575632082
31.3326161289,9.77937238312,96.9592026553,0.100860693109
1.91072066486,0.98767439568,5.19542045271,0.190104805698
10.0929621458,2.93788927531,31.6219361429,0.0929066854741
20.305007515,7.14752592802,61.3492070665,0.116505595912
27.425445261,8.21852364063,85.4941793452,0.096129627813
30.913084116,10.6037371817,93.9097342774,0.112914143174
52.3083272934,24.2116125069,147.413682609,0.164242640699
26.2184277439,9.1252746563,79.4062378248,0.114918864138
30.8469701099,9.96286575222,94.8421297161,0.105046837118
32.0447081566,11.9786743412,95.5385563722,0.125380524848
15.9305095291,3.28338752103,52.3929264392,0.062668526921
26.3698014736,8.25098208332,81.5639842639,0.101159625266
25.7792739296,10.0254338694,76.1458803109,0.131660883405
6.3823792696,2.5699481771,18.690956821,0.137496876255
7.25766005039,2.78240398979,21.5108563109,0.129348825057
3.97770406961,1.03345202261,12.6904423467,0.0814354609856
14.1967409992,4.4151149869,43.9611489589,0.100432201875
4.01532289863,1.25871870375,12.4154304365,0.101383412374
20.1077618599,5.59296332932,63.4757194258,0.0881118541059
25.9729731274,6.86669979572,82.6465440698,0.0830851413451
27.2662187386,7.0472510376,87.0574671351,0.0809494150187
26.0291369915,6.18022768736,84.1108845838,0.0734771452939
24.6708742809,4.42635675716,82.345696474,0.053753346522
18.3209766388,5.76773123217,56.603797834,0.101896541449
35.3852335739,11.9409267111,107.856346637,0.110711396069
29.3698352432,11.8133215313,86.0338055267,0.137310228915
9.52703230858,4.9133877039,25.9254751287,0.189519678212
19.7326748085,3.99337234926,65.0326904425,0.0614056149621
31.0078310871,11.1997879343,93.164489401,0.120215202233
5.66185768127,2.43070293188,16.3043017518,0.149083534449
5.54625836611,1.4497179029,17.678730302,0.0820035080648
2.89508332849,0.906243901134,8.95402453042,0.101210790528
20.7776404953,5.06726615953,66.8956228558,0.0757488448902
60.7788586044,28.0138585854,171.502210017,0.163344009285
17.0603289318,4.01219393063,55.1995861127,0.072685217647
26.2696861839,5.89534559298,85.5151299006,0.068939211106
28.661156683,8.38053690147,89.7281266166,0.0933992184779
7.03417722464,1.4862968756,23.0673780395,0.064432848547
6.20130996943,1.70952747881,19.6043162568,0.0872015864478
